"173","48","Kerpener Str.","32","50931","Köln","ME-48.jpg","Zahnklinik","0","1","standard","0",,"48","0","0","0","0","0","0","0"
"174","49","Robert-Koch-Str.","10","50931","Köln","Mensa-Robert-Koch-Str.jpg","Mensa Robert-Koch-Straße","0","1","standard","0",,"49","0","0","0","0","0","0","0"
"175","5","Gleueler Str.","70","50931","Köln","ME-5.jpg","Ehemaliges Fernheizwerk","0","1","standard","0",,"5","0","0","0","0","0","0","0"
"176","50","Robert-Koch-Str.","10","50931","Köln","ME-50.jpg","Gärtnerei","0","1","standard","0",,"50","0","0","0","0","0","0","0"
"177","51","Robert-Koch-Str.","10","50931","Köln","ME-51a.jpg","Experimentelle Medizin","1","1","standard","0",,"51","0","0","0","0","0","0","0"
"181","53","Robert-Koch-Str.","10","50931","Köln","ME-53.jpg","Kinder- und Jugendpsychiatrie","0","1","standard","0",,"53","0","0","0","0","0","0","0"
"182","54","Robert-Koch-Str.","10","50931","Köln","ME-54.jpg","Villa Kunterbunt","0","1","standard","0",,"54","0","0","0","0","0","0","0"
"183","55","Robert-Koch-Str.","10","50931","Köln","ME-55.jpg","Gartenhaus","0","1","standard","0",,"55","0","0","0","0","0","0","0"
"184","56","Kerpener Str.","62","50931","Köln","ME-56.jpg","vormals MedizinFotoKöln","0","1","standard","0",,"56","0","0","0","0","0","0","0"
"185","57","Gleueler Str.","129-131","50931","Köln","ME-57.jpg","Klinik-Verwaltung/Fernsprechzentrale","0","1","standard","0",,"57","0","0","0","0","0","0","0"
"186","58","Franzstr.","6","50931","Köln","Franz-6.jpg","Wohnheim","0","1","standard","0",,"58","0","0","0","0","0","0","0"
"187","59","Gleueler Str.","48","50931","Köln","ME-59.jpg","Elternwohnheim","0","1","standard","0",,"59","0","0","0","0","0","0","0"
"188","6","Kerpener Str.","62","50931","Köln","ME-6.jpg","Dr. Mildred Scheel Haus","0","1","standard","0",,"6","0","0","0","0","0","0","0"
"189","60","Kerpener Str.","62","50937","Köln","ME-60.jpg","Nuklearmedizin","0","1","standard","0",,"60","0","0","0","0","0","0","0"
"191","62","Robert-Koch-Str.","10","50931","Köln","ME-62.jpg","Kindertagesstätte","0","1","standard","0",,"62","0","0","0","0","0","0","0"
"192","63","Robert-Koch-Straße","10","50931","Köln","ME-63.jpg","Kinder- und Jugendpsychiatrie (Jugendstation)","0","1","standard","0",,"63","0","0","0","0","0","0","0"
"193","64","Lindentalgürtel","22","50935","Köln","Lindenthalguertel-22.jpg","Wohnheim","0","1","standard","0",,"64","0","0","0","0","0","0","0"
"196","68","Herderstr.","52-54","50931","Köln","ME-Herderstr.jpg","Herderstr. 52-54","0","1","standard","0",,"68","0","0","0","0","0","0","0"
"197","7","Gleueler Str.","88","50931","Köln","ME-7.jpg","Wirtschaftsgebäude","0","1","standard","0",,"7","0","0","0","0","0","0","0"
"200","8","Kerpener Str.","62","50931","Köln","ME-8.jpg","Klinikum Zentraler Komplex","1","1","standard","0",,"8","0","0","0","0","0","0","0"
"201","801","Lindenthalgürtel","15","50935","Köln","Lindenthalguertel-15.jpg","Lindenthalgürtel 15","0","0","standard","0",,"801","0","0","0","0","0","0","0"
"202","802","Lindentalgürtel","15 a","50935","Köln","Lindenthalguertel-15.jpg","Niederländische Philologie","0","0","standard","0",,"802","0","0","0","0","0","0","0"
"203","710","Gleueler Str.","176-178","50935","Köln","Gleueler-176.jpg","Gleueler Straße 176-178","0","1","standard","0",,"710","0","0","0","0","0","0","0"
"204","604","Gleueler Str.","124","50935","Köln","Gleueler-124.jpg","Wohnheim","0","1","standard","0",,"604","0","0","0","0","0","0","0"
"205","600","Bitburger Str.","1","50935","Köln","Bitburger-1.jpg","Krankenpflegeschule","0","1","standard","0",,"600","0","0","0","0","0","0","0"
"206","601","Bitburger Str.","3","50935","Köln","Bitburger-3.jpg","Wohnheim","0","1","standard","0",,"601","0","0","0","0","0","0","0"
"207","602","Bitburger Str.","5","50935","Köln","Bitburger-5.jpg","Wohnheim","0","1","standard","0",,"602","0","0","0","0","0","0","0"
"208","603","Bitburger Str.","7","50935","Köln","Bitburger-7.jpg","Wohnheim","0","1","standard","0",,"603","0","0","0","0","0","0","0"
"211","640","Melatengürtel","60/62","50823","Köln","Melaten-60.jpg","Rechtsmedizin","0","1","standard","0",,"640","0","0","0","0","0","0","0"
"212","610","Goldenfelsstr.","19","50935","Köln","Goldenfels-19.jpg","Hygiene-Institut (Verwaltungsgebäude)","0","1","standard","0",,"610","0","0","0","0","0","0","0"
"213","611","Goldenfelsstr.","21","50935","Köln","Goldenfels-21.jpg","Hygiene-Institut (Laborgebäude)","0","1","standard","0",,"611","0","0","0","0","0","0","0"
"214","612","Goldenfelsstr.","21","50935","Köln","Goldenfels-23.jpg","Hygiene-Institut (MTA-Schule)","0","1","standard","0",,"612","0","0","0","0","0","0","0"
"215","620","Fürst-Pückler-Str.","56","50935","Köln","Virologie.jpg","Virologie","0","1","standard","0",,"620","0","0","0","0","0","0","0"
"216","621","Fürst-Pückler-Str.","56","50935","Köln","Virologie-Neben-1.jpg","Virologie (Nebengebäude I)","0","1","standard","0",,"621","0","0","0","0","0","0","0"
"217","622","Fürst-Pückler-Str.","56","50935","Köln","Virologie-Neben-2.jpg","Virologie (Nebengebäude II)","0","1","standard","0",,"622","0","0","0","0","0","0","0"
"218","82","Geibelstraße","29-31","50935","Köln","Geibel-29.jpg","Post","1","0","standard","0",,"82","0","0","0","0","0","0","0"
"219","821","Jennerstr","8","50823","Köln",,"Ur- und Frühgeschichte","0","0","standard","0",,"821","0","0","0","0","0","0","0"
"220","822","Eupener","129","50933","Köln","Eupener-129.jpg","Medizinische Soziologie / ZVFK","0","1","standard","0",,"822","0","0","0","0","0","0","0"
"225","843","Sachsenring","77","50677","Köln",,"Institut Francais","0","0","standard","1",,"843","0","0","0","0","0","0","0"
